rise,rai
kohler,cô-lơ
hafele,ha-phê-lê
avent,a-ven
smarthome,x-mát-hôm
seosaeng,xơ-xeng
weave,uív
ahn,an
lauran,lau-rần
kyung,ky-ung
roh,rô
jeonse,chơn-xê
kwon,quân
dae-jung,đê-trung
myongji,mi-ông-gi
reuter,roi-tơ
qbi,quê-bi
tue,tú
architect,ác-chi-tếch
wuyhoang,u-y-hoàng
moonka,mun-ca
revex,ri-vếch
cen,xen
infina,in-phi-na
tikop,ti-cốp
stake,xtếch
zaha,za-ha
hadid,ha-đít
soho,xô-hô
pritzker,prít-cơ
vladislav,vờ-la-đi-xláp
doronon,đô-rô-nôn
barvikha,ba-vi-kha
doronin,đô-rô-nin
norman,no-mần
foster,phốt-tơ
bungalow,bung-ga-lô
akari,a-ca-ri
mizuki,mi-zu-ki
waterpoint,oa-tơ-poin
izumi,i-zu-mi
waterfront,oa-tơ-phờ-rần
leong,lương
flora,phờ-lô-ra
oxit,ô-xít
low-e,lô-ê
circle,xơ-cần
fibonan,phi-bô-nan
work-life,uốc-lai
balance,ba-lần
work,uốc
play,plây
serenity,xê-ren-ni-ti
highgate,hai-gết
rainbow,rên-bô
resco,rét-cô
jach,giắc
arch,ác
pintos,pin-tốt
masterise,mát-tơ-ri
homes,hôm
batdongsancho,bất-động-sản-cho
lake,lếch
venica,vê-ni-ca
safira,xa-phi-ra
kristina,crít-ti-na
novaworld,nô-va-uơ
pinwheel,pin-uyn
maggiore,ma-giô-rê
jacopo,gia-cô-pô
mascheroni,mát-kê-rô-ni
similar,xi-mi-lơ
earth,ớt
glen,gờ-len
ivy,ai-vi
springs,xờ-prin
venice,vê-ních
luxury,lúc-xu-ri
european,âu-rô-pi-ần
bulgari,bun-ga-ri
residences,rê-zi-đần
capella,ca-pen-la
taseco,ta-xê-cô
muji,mu-gi
haidilao,hai-đi-lao
arabica,a-ra-bi-ca
gregor,grê-gơ
pr,pi-a
ship,xíp
shophpuse,xóp-hao
shophuse,xóp-hao
yuko,yu-cô
nagayama,na-ga-ya-ma
phan,phan
thiet,thiết
anland,an-len
lakeview,lếch-viu
usilk,u-xích
sohu,xô-hu
penthouse,pen-hao
yulin,yu-lin
lianjia,liên-gia
deirdre,đia-đờ
gettrick,ghết-trích
kaufman,cốp-mần
tracy,trê-xi
laughlin,lo-lin
digest,đi-giết
placemaking,plê-xơ-mê-king
convenience,con-vi-ni-ần
starbucks,xta-bắc
highlands,hai-len
tous,tu
jours,giô
passio,pa-xi-ô
court,cọt
yim,im
bemine,bi-main
faisal,phai-xan
durrani,đu-ra-ni
azar,a-za
zaidi,zai-đi
nano,na-nô
melatonin,mê-la-tô-nin
hormone,hoóc-môn
skyline,xcai-lain
film,phim
cotton,cốt-tần
modul,mô-đun
melamine,mê-la-min
make,mếch
canary,ca-na-ri
wharf,oáp
chance,chan
junk,giăng
zachary,za-cha-ri
gauge,ghết
yards,dát
marie,ma-ri
dormeuil,đô-mêu
end,ên
georgian,gioóc-gi-ần
brookfield,brúc-phiêu
shobi,xô-bi
breach,brích
rain,rên
harvest,ha-vít
cosecha,cô-xê-cha
lluvia,lu-vi-a
temascaltepec,tê-mát-can-tê-pếch
hutchison,hút-chi-xơn
javier,ha-vi-ê
sanchez,xan-chết
arquitectos,ác-chi-tếch-tốt
recinto,rê-xin-tô
jaime,hai-mê
navarro,na-va-rô
rafael,ra-pha-en
gamo,ga-mô
polycarbonate,pô-li-các-bo-nát
cartagena,các-ta-ghê-na
pared-back,pát-bắc
pretty,prít-ti
deco-esque,đê-cô-ết
maine,mên
easy,i-zi
orleans,o-li-ần
scenic,xi-ních
foyle,phôi
vietcetera,việt-xê-tê-ra
unlocking,ăn-lóc-king
opportunities,óp-pơ-tu-ni-ti
gibran,gi-bran
bukhari,bu-kha-ri
pasteur,pát-tơ
brewing,bru-ing
sake,xa-kê
shamoji,xa-mô-gi
omasake,ô-ma-xa-kê
mylife,mai-lai
jlogo,gi-lô-gô
cost,cốt
hei,hắc
daruma,đa-ru-ma
tavern,ta-vần
aladdin,a-la-đanh
cuisine,cuy-zin
saab,xáp
gourmet,gu-mê
dine,đanh
takumi,ta-cu-mi
kyo,ky-ô
cty,công-ty
artelia,ác-tê-li-a
dulhal,đu-han
bida,bi-a
kick-boxing,kích-bốc-xing
marathon,ma-ra-tông
explore,ếch-plô
science,xai-ân
crystal,crít-tần
ballroom,bo-rum
magic,ma-gíc
hotline,hót-lain
jessica,giết-xi-ca
davis,đa-vít
relojo,rê-lô-giô
howell,hao-oần
psychreg,xai-rếch
pastel,pát-ten
hawonkoo,ha-oan-cu
sehyun,xê-hi-un
dekor,đê-co
inox,i-nốc
linen,li-nên
konox,cô-nốc
service,xơ-vít
industry,in-đớt-tri
voucher,vau-chờ
official,ờ-fi-sồ
lazer,le-zơ
samty,xam-ti
bernardaud,bê-na-đô
aux,ô
oiseaux,oa-zô
limoges,li-mô-giơ
five,phai
kayak,ca-dắc
walking,oắc-king
workcation,uốc-kê-xần
staycation,xtây-kê-xần
panmona,pa-nô-ma
zhuge,zhu-ge
guoxing,guo-xing
melamin,mê-la-min
laminate,la-mi-nét
sonasea,xô-na-xi
harbor,ha-bo
mosley,mô-xli
trevis,trê-vít
zoopla,zu-pla
donnell,đô-nen
ayers,ây-ơ
nationwide,na-xần-uai
comerica,cô-mê-ri-ca
simons,xai-mần
gaw,gao
refico,rê-phi-cô
tami,ta-mi
ramsay,ram-zi
cloth,clót
tab,táp
kowles,caun
suzanne,xu-zần
tucker,túc-cơ
marks,mác
cindy,xin-đi
rinfret,rin-phờ-rét
connecticut,con-nết-ti-cát
patin,pa-tin
fun,phăn
library,lai-brơ-ri
k-garden,ca-ga-đần
keyongmin,ky-ông-min
ryu,ry-u
fibro,phi-brô
tweed,tuýt
turbo,tua-bô
wash,oát
styler,xtai-lơ
steam,xtim
alaric,a-la-rích
maris,ma-rít
homeclub,hôm-clắp
franke,phờ-răng-kê
zucchetti,zúc-kết-ti
dudoff,đu-đốp
absolute,áp-xô-lút
filmore,phin-mo
schneider,x-nai-đơ
cantilever,can-ti-lê-vơ
balcony,ban-cô-ni
fele,phê-lê
wind,uyn
attom,át-tầm
urich,u-rích
orlando,o-lan-đô
realtor,ri-ên-tơ
outbox,ao-bốc
sport,xpọt
sales,xêu
gallery,ga-lê-ri
phudao,phụ-đạo
ambient,am-bi-ần
fibonacci,phi-bô-nắc-chi
eclipse,i-clíp
yamanouchi,ya-ma-nu-chi
awgl,a-uê-giê-en
manga,man-ga
katsumasa,cát-xu-ma-xa
tanaka,ta-na-ca
monaco,mô-na-cô
french,phờ-răng
riviera,ri-vi-ê-ra
troglodyte,trô-glô-đait
lott,lót
thebaud,thê-bô
mood,mút
christofle,crít-tô-phờ-lơ
tamson,tam-xơn
elevator,ê-lê-vê-tơ
sun,xan
age,ây
gentle,giên-tờ
dry,đrai
kaki,ca-ki
glory,glô-ri
partenza,pác-ten-za
wowhome,oao-hôm
front,phờ-rần
enova,ê-nô-va
horizon,hơ-rai-zơn
midland,mít-lần
realty,ri-ần-ti
mei,mê-i
foo,phu
chuen,chu-ên
chan,chan
wing-kit,uin-kít
agency,ê-giên-xi
hang,hang
seng,xeng
tsang,tăng
ricacorp,ri-ca-cốp
surbana,xưa-ba-na
jurong,chu-rông
oceanmania,ô-xin-ma-ni-a
hanoia,ha-nôi-a
deck,đếch
warehouse,ue-hao
handiresco,han-đi-rét-cô
citisoho,xi-ti-xô-hô
ibis,i-bít
capri,ca-pri
frasers,phờ-rê-zơ
cocobay,cô-cô-bay
homtel,hôm-ten
e-visa,e-vi-sa
expressra,ếch-prét-ra
yakisugi,ya-ki-xu-ghi
karesansui,ca-rê-xan-xui
shoji,xô-gi
tatami,ta-ta-mi
hinoki,hi-nô-ki
tsubo-niwa,tsu-bô-ni-oa
keyaki,kê-ya-ki
origami,ô-ri-ga-mi
vinschool,vin-x-cun
ivory,ai-vơ-ri
utah,yu-ta
palacios,pa-la-xi-ốt
lennar,len-na
pulte,pun-tê
daybreak,đây-brếch
salt,xốt
rumo,ru-mô
ziplines,zíp-lain
amber,am-bơ
gelexia,giê-lếch-xi-a
feliz,phê-lít
helios,hê-li-ốt
vinahud,vi-na-hút
splendora,xờ-plen-đô-ra
mailand,mai-len
vietracimex,vi-ê-tra-xi-mếch
tuk,túc
edmund,ét-mần
sumner,xăm-nơ
vhomes,vờ-hôm
veil,vêu
paperfarm,pê-pơ-pham
jarrett,gia-rét
boor,bua
tangrong,tang-rông
archello,ác-chen-lô
yao,yao
lighting,lai-tinh
tunable,tiu-nơ-bờ
dimmable,đim-mơ-bờ
acrylic-siloxane,a-cri-lích-xi-lốc-xen
formaldehyde,pho-man-đê-hít
benzen,ben-zen
toluene,tô-lu-en
perchloroethyene,pơ-clo-rô-ê-thi-len
axetone,a-xê-tôn
hausbelo,ha-u-be-lô
minq,min-cu
canxi,can-xi
botanic,bô-ta-ních
centrosa,xen-trô-xa
opal,ô-pan
manor,ma-nơ
teus,ti-út
logictics,lô-gít-tích
portcoast,pót-cốt
peerapong,pi-ra-pông
jaroon-ek,gia-run-ếch
origin,ô-ri-gin
kai,cai
tak,tắc
phetkasem,phết-ca-xen
dusit,đu-xít
lumpini,lum-pi-ni
khun,khun
la-ead,la-ét
kovavisaruch,cô-va-vi-xa-rúc
mica,mi-ca
costello,cốt-ten-lô
alexis,a-lếch-xít
maltin,mát-tin
kastle,cát-tờ
kiran,ki-ran
raichura,rai-chu-ra
eoxy,ê-ô-xi
oliu,ô-liu
apartment,a-pát-mần
hometel,hôm-ten
serviced,xơ-vít
sunneva,xin-ni-va
canival,ca-ni-vần
mount,maun
kembla,kem-bla
tree,tri
passive,pát-xíp
symes,xaim
passiv,pát-xíp
haus,hao
sugi,xu-ghi
ban,ban
dwell,đu-en
barton,bát-tần
salon,xa-lông
classic,clát-xích
style,xtai
dark,đác
florence,phờ-lô-ren-xơ
modern,mô-đơn
kronoswiss,crô-nô-xuýt
selection,xê-lếch-xần
alloc,a-lốc
avenue,a-vê-niu
nippon,níp-pôn
paint,pên
creative,cri-ê-típ
colour,ca-lơ
silyzer,xi-lai-zơ
maruono,ma-ru-ô-nô
eri,ê-ri
entech,ên-tếch
karst,cát
carbonat,các-bo-nát
galway,goa-uây
polonus,pô-lô-nút
vorstius,voóc-ti-út
bartholin,bác-thô-lin
historiarum,hít-tô-ri-a-rum
anatomicarum,a-na-tô-mi-ca-rum
rariorum,ra-ri-ô-rum
justus,giắt-xtút
liebig,li-bích
ethanol,ê-tha-nô
reeser,ri-xơ
cass,cát
burgess,bơ-giết
jerry,giê-ri
blizin,bli-zin
byard,bai-át
hailian,hai-liên
fukui,phu-cui
suishohama,xu-i-xô-ha-ma
mihama,mi-ha-ma
tsuruga,tsu-ru-ga
koshino,cô-xi-nô
oceans,ô-xần
paco,pa-cô
jimenez,hi-mê-nét
franco,phờ-răng-cô
ojo,ô-hô
liebre,li-ê-brê
baja,ba-ha
carwardine,ca-oát-đin
plasma,plát-ma
liyi,lý-dịch
lin,lâm
xiqiang,hỷ-cường
dioxide,đi-ô-xai
taklimakan,tắc-khắc-la-mã-can
juxiong,cự-hùng
zhongping,trọng-bình
jie,kiệt
tahe,tháp-hà
ding,đinh
biwei,bích-vệ
tarim,tháp-lý-mộc
negev,nê-ghếp
aviv,a-víp
tali,ta-li
erickson,ê-rích-xơn
gini,ghi-ni
wadi,oa-đi
arabah,a-ra-ba
cypraea,xíp-pre-a
gaza,ga-za
minaean,mi-nê-an
tuffy,tắp-phi
area,ê-ri-a
doug,đắc
gillard,ghil-lát
chiropractic,chi-rô-prắc-tích
hayward,hây-oạt
lola,lô-la
cheryl,chê-rin
dykstra,đai-xtra
raptor,ráp-tơ
spyke,xpai
montana,môn-ta-na
apollo,a-pô-lô
collins,cô-lin
armstrong,am-xtrông
aldrin,an-đrin
columbia,cô-lôm-bi-a
eagle,i-gờ
carrying,ca-ri-ing
fire,phai-ơ
jurczyk,giua-chích
natri,na-tri
kali,ca-li
magie,ma-ghi
phospho,phốt-phô
glutamic,glu-ta-mích
mitsukurina,mít-xu-cu-ri-na
owstoni,ô-xtô-ni
mitsukurinidae,mít-xu-cu-ri-ni-đê
fisheries,phi-xơ-ri
carina,ca-ri-na
sundarban,xun-đa-ban
litli,lít-li
reykjanes,rây-ca-nết
hazard,ha-zát
henrikson,hen-rích-xơn
loire,loa
fromont,phờ-rô-mông
interesting,in-trết-tinh
chandrayaan,chan-đra-yan
sriharikota,xri-ha-ri-cô-ta
soft,xóp
landing,lan-đinh
kumtag,cum-tắc
namib,na-míp
namibia,na-mi-bi-a
mojave,mô-ha-vê
race,rê-xơ
gibraltar,ghi-brần-ta
mirpuri,mia-pu-ri
trifork,tri-phuốc
racing,rê-xing
jelmer,gien-mơ
beek,bếch
genoa,gien-ô-a
iberia,ai-bê-ri-a
newfoundland,niu-phun-lần
iconic,ai-cô-ních
brassica,brát-xi-ca
napus,na-pút
lunaria,lu-na-ri-a
australian,o-xtrê-li-ần
experiment,ếch-pê-ri-mần
promoting,prô-mô-tinh
horticulture,ho-ti-căn-chờ
mauger,mô-giơ
ramsey,ram-zi
eiffel,ép-phen
blair,ble
thornton,thôn-tần
station,xtê-xần
youn,diên
chel,chê
woon,uôn
gatun,ga-tun
horn,hôn
scolopendra,xcô-lô-pen-đra
gigantea,ghi-gan-ti-a
andes,an-đết
mormoops,mo-mốp
megalophylla,mê-ga-lô-phi-la
pteronotus,tê-rô-nô-tút
davyi,đa-vi
leptonycteris,lếp-tô-ních-tê-rít
curasoae,cu-ra-xô-ê
forcipule,pho-xi-piu
lewis,lu-ít
halsey,han-xi
roehampton,rô-ham-tần
eemian,ê-mi-ần
karsten,cát-xtần
haustein,hau-xtain
leipzig,lai-pơ-zích
carter,cát-tơ
scripps,xờ-críp
lamont,la-mông
doherty,đô-hơ-ti
barrow,ba-rô
isopoda,ai-xô-pô-đa
juhl,giun
sandbox,xan-bốc
northern,nô-đần
territory,tê-ri-tô-ri
half,háp
cairns,ken
mackrill,mắc-rin
amanda,a-man-đa
coast,cốt
piers,pi-ơ
forster,phốt-xtơ
leeds,lít
valerie,va-lê-ri
masson,mát-xơn
delmotte,đen-mốt
alert,a-lớt
wainman,oên-mần
trafford,tráp-phớt
ross,rốt
gigawatt,ghi-ga-oát
kerro,ke-rô
shell,xen
pertamina,pơ-ta-mi-na
mandalika,man-đa-li-ca
circuit,xơ-quýt
darren,đa-ren
pherson,phơ-xơn
saved,xê-vờ
geographic,ghi-ô-gra-phích
richardson,rích-chát-xơn
mako,ma-cô
isurus,ai-xu-rút
oxyrinchus,ô-xi-rin-chút
hird,hớt
heithaus,hai-thaus
hauser,hau-zơ
megaptera,mê-gáp-tê-ra
novaeangliae,nô-vê-ăng-li-ê
galeocerdo,ga-lê-ô-xéc-đô
cuvier,cu-vi-ê
nubia,nu-bi-a
nile,nai
amara,a-ma-ra
geoarchaeology,ghi-ô-ác-chi-ô-lô-gi
drone,đrôn
aswan,át-oăn
jamie,giê-mi
beagle,bi-gờ
tierra,ti-ê-ra
fuego,phu-ê-gô
magella,ma-gien-la
casimir,ca-xi-mia
lavergne,la-vơn
sorbonne,xo-bon
drake,đrếch
nelore,nê-lô-rê
oklahoma,ô-cla-hố-ma
nellore,nen-lô-rê
andhra,an-đra
loop,lúp
grant,gran
alessandro,a-lết-xan-đrô
rotta,rốt-ta
loria,lô-ri-a
atlas,át-lát
pringle,prin-gờ
keele,ki-lơ
pringe,prin-giơ
titatic,ti-ta-ních
woods,uốt
hole,hôn
hargrove,ha-grô
tanystropheus,ta-ni-xtrô-phi-út
hydroides,hai-đrôi-đê
monte,môn-tê
giorgio,gioóc-giô
spiekman,xpíc-mần
eudald,êu-đần
mujal,mu-giần
current,cơ-rần
biology,bai-ô-lô-gi
cymbospondylus,xim-bô-xpôn-đi-lút
buchseri,búc-xê-ri
nothosaurus,nô-thô-xô-rút
giganteus,ghi-gan-ti-út
helveticosaurus,hen-vê-ti-cô-xô-rút
zollingeri,zô-lin-giê-ri
pulsar,pun-xa
fusion,phiu-xần
bletchley,blếch-li
lambert,lam-bớt
systems,xí-xtầm
monterey,môn-tê-rây
sloane,xlô-nê
chauliodus,chô-li-ô-đút
sloani,xlô-ni
eurypharynx,yu-ri-pha-rinh
pelecanoides,pê-lê-ca-nôi-đê
nature,nê-chờ
argyropelecus,ác-gi-rô-pê-lê-cút
gigas,ghi-gát
edith,ê-đít
widder,uýt-đơ
luciferin,lu-xi-phơ-rin
enzyme,ên-zaim
luciferase,lu-xi-phơ-rê-zơ
photon,phô-tôn
tasmania,tát-ma-ni-a
psychrolutes,xai-crô-lu-tê
marcidus,mác-xi-đút
atacama,a-ta-ca-ma
cerro,xê-rô
armazones,ác-ma-zô-nê
barcons,ba-côn
prieto,pri-ê-tô
inca,in-ca
nini,ni-ni
eva,ê-va
baxter,bắc-xtơ
huanchaquito,hoan-cha-qui-tô
llamas,la-ma
verano,vê-ra-nô
tulane,tu-lên
pulau,pu-lau
semakau,xê-ma-cau
desmond,đét-mần
sakeng,xa-keng
abigail,a-bi-gail
angelo,an-giê-lô
lewin,lu-uyn
turbine,tơ-bin
uri,u-ri
moskito,mốt-ki-tô
safaris,xa-pha-ri
orcinus,oóc-xi-nút
orca,oóc-ca
montezuma,môn-tê-zu-ma
alison,a-li-xơn
kock,cốc
ideas,ai-đi-a
maureen,mô-rin
carroll,ca-rần
gibbs,ghíp
ferrari,phê-ra-ri
neptune,nép-tiu
pterois,tê-rôi
volitans,vô-li-tan
orinoco,ô-ri-nô-cô
dania,đa-ni-a
fernando,phơ-nan-đô
noronha,nô-rôn-ha
electron,ê-lếch-trôn
physical,phi-zi-cần
letters,lét-tơ
gamma,gam-ma
fields,phiêu
cherenkov,chê-ren-cốp
negra,nê-gra
mehr,mê-hờ
nisa,ni-xa
watt,oát
zelenskiy,zê-len-xki
ackerman,ắc-cơ-mần
ecoaction,ê-cô-ắc-xần
kazkova,cát-cô-va
dibrova,đi-brô-va
bes,bét
psilocybin,xi-lô-xai-bin
peganum,pê-ga-num
harmala,hác-ma-la
nimphaea,nim-phê-a
caerulea,xê-ru-li-a
cleome,clê-ô-mê
ptolemaic,tô-lê-mai-ích
tampa,tam-pa
rue,ru
harmine,hác-min
harmaline,hác-ma-lin
syrian,xi-ri-ần
ayahuasca,ay-a-hua-xca
nymphaea,nim-phê-a
popular,pô-piu-lơ
tritium,tri-ti-um
wenbin,oên-bin
senlin,xen-lin
strontium,xtrôn-ti-um
langley,lang-li
professor,prô-phét-xơ
zonglin,giông-lin
nyos,ni-ốt
suley,xu-li
monica,mô-ni-ca
kivu,ki-vu
rwanda,ru-an-đa
yorker,yoóc-cơ
homestead,hôm-xtết
everglades,ê-vơ-glết
bivittatus,bi-vít-ta-tút
simberloff,xim-bơ-lốp
ian,i-an
bartoszek,ba-tô-sếch
heinrich,hain-rích
schliemann,xli-mần
muon,mu-ôn
palma,pan-ma
narong,na-rông
phetcharaj,phết-cha-rát
surat,xu-rát
khaisah,khai-xa
newsflare,niu-phờ-lê
shamsan,sam-xan
aden,a-đen
naris,na-rít
suwannasang,xu-oăn-na-xang
thammarat,tham-ma-rát
physeter,phi-xê-tơ
macrocephalus,ma-crô-xê-pha-lút
cephalopoda,xê-pha-lô-pô-đa
kogia,cô-gi-a
breviceps,brê-vi-xép
sima,xi-ma
proceedings,prô-xi-đinh
sciences,xai-ân-xơ
khachatur,kha-cha-tua
manukyan,ma-nu-ki-an
hesburgh,hét-bớc
lamp,lăm
graphite,gra-phít
bone,bôn
zenas,zi-nát
crane,crên
muscovite,múc-cô-vait
seal,xin
vans,van
caravan,ca-ra-vần
sealvans,xin-van
frontiers,phờ-rần-ti-ơ
astronomy,át-trô-nô-mi
livi,li-vi
pininfarina,pi-nin-pha-ri-na
aptera,áp-tê-ra
turin,tu-rin
morelli,mô-ren-li
boom,bum
multillar,măn-ti-la
mail,mêu
unicinctus,u-ni-xinh-tút
adameyko,a-đa-mây-cô
p-nitrophenol,p-ni-trô-phê-nôn
ceria,xê-ri-a
nitro,ni-trô
amine,a-min
paracetamol,pa-ra-xê-ta-môn
polyphenol,pô-li-phê-nôn
himalaya,hi-ma-la-ya
cupressus,cu-pờ-rét-xút
torulosa,tô-ru-lô-xa
yellow,ye-lô
meranti,mê-ran-ti
shorea,xô-rê-a
faguetiana,pha-gu-ê-ti-a-na
danum,đa-num
sabah,xa-ba
guo,quách
qinghua,thanh-hoa
sempervirens,xem-pơ-vi-ren
hyperion,hai-pơ-ri-on
weon,uôn
seo,xơ
marcus,mác-cút
gowan,go-oăn
crocodylus,crô-cô-đi-lút
porosus,pô-rô-xút
gignac,ghi-nhắc
psi,pi-ét-ai
panthera,pan-thê-ra
onca,on-ca
qibbot,quý-phát
mili,mễ-lực
qibo,kỳ-ba
telerobot,tê-lê-rô-bốt
geng,geng
skunk,x-căng
palmdale,pam-đêu
quesst,quết
base,bê
glycosylase,glai-cô-xi-lê-zơ
destinus,đét-ti-nút
kerosene,kê-rô-xin
concorde,con-cọt
jungfrau,giung-phờ-rau
eiger,ai-gơ
icon,ai-côn
seas,xi
mecca,méc-ca
grey-syndrome,grê-xin-đrôm
peng,bành
archaeological,ác-ki-ô-lô-gi-cần
bern,bơn
biel,biêu
rigen,ri-gien
twannberg,toan-bớc
nicken,ních-kần
germanium,giơ-ma-ni-um
bohumilitz,bô-hu-mi-lít
retuerte,rê-tu-ê-tê
bullaque,bu-la-quê
kaalijarv,ca-li-giáp
matthias,mát-thi-át
fischer,phí-sơ
planck,pờ-lăng
amip,a-míp
metagenomics,mê-ta-gien-nô-mích
skerki,xơ-ki
mungo,mun-gô
antikythera,an-ti-ki-thê-ra
wrecksite,réc-xai
fourni,phua-ni
linglong,linh-long
akademik,a-ca-đê-mích
lomonosov,lô-mô-nô-xốp
tiezhong,thiết-trung
heavy,hê-vi
afar,a-pha
cynthia,xin-thi-a
ebinger,ê-bin-giơ
tanzania,tan-za-ni-a
havenith,ha-vê-nít
loughborough,lắp-bơ-rơ
salad,xa-lát
owen,ô-oên
newcastle,niu-cát-xơn
bazalgette,ba-zal-ghét
tideway,tai-đơ-uây
beckton,bếch-tơn
shannon,xan-nơn
odell,ô-đen
spaceport,xpê-xơ-pọt
sands,xan
cliff,clíp
robson,rốp-xơn
alces,an-xê
ursus,ua-xút
americanus,a-mê-ri-ca-nút
anchorage,an-chơ-rích
bison,bai-xơn
glacier,glai-si-ơ
touch,tắt
costa,cốt-ta
rica,ri-ca
acutus,a-cu-tút
parque,pác-quê
reptilandia,rép-ti-lan-đi-a
caiman,cai-man
booth,bút
caltech,can-tếch
momentus,mô-men-tút
vigoride,vi-go-rai
pasadena,pa-xa-đê-na
rover,rô-vơ
cixi,từ-hy
cycle,xai-cơn
prodays,prô-đây
porte,pọt
versailles,vơ-xai
panax,pa-nắc
araliaceae,a-ra-li-a-xê-ê
notoginseng,nô-tô-gin-xeng
burk,bớc
chow,chao
aglycone,a-glai-côn
oleanolic,ô-lê-a-nô-lích
acid,a-xít
panaxadiol,pa-nắc-xa-đi-ô
oleanane-triterpenoid,ô-lê-a-nan-tri-tê-pê-nôi
bipinnatifidus,bi-pin-ni-ti-phi-đút
seem,xim
stipuleanatus,xti-piu-lê-a-na-tút
langbian,lang-bi-an
vietnamensis,việt-nam-men-xít
ocotillol,ô-cô-ti-lô
saponin,xa-pô-nin
majonoside,ma-giô-nô-xai
masai,ma-xai
porter,pọt-tơ
ndutu,n-đu-tu
connochaetes,con-nô-kê-tê
serengeti,xê-ren-ghê-ti
gazelle,ga-zen
latest,lê-tít
sightings,xai-tinh
hvaldimir,va-đi-mia
delphinapterus,đen-phi-náp-tê-rút
leucas,lêu-cát
finnmark,phin-mác
whale,oen
hvladimir,va-đi-mia
hunnebostrand,hun-nê-bô-xtrăn
strand,xtrăn
hvalidimir,va-đi-mia
adora,a-đô-ra
pons,pôn
magma,mắc-ma
miles,mai
falcon,pha-cơn
wars,o-o
schwassmann,xoát-mần
wachmann,oách-mần
astrostrom,át-trô-xtrôm
milimet,mi-li-mét
lagrange,la-grăng
sanjay,xan-jay
vijendran,vi-gien-đran
szapudi,xa-pu-đi
mammes,mam-mê
ravenscourt,ra-ven-cốt
loxodonta,lốc-xô-đôn-ta
zernicka,zơ-ních-ca
goetz,ghết
trumpington,trăm-pinh-tơn
meadows,mê-đâu
alps,an-pơ
leggett,lê-ghét
cuthbert,cút-bớt
kito,ki-tô
euclid,êu-clít
racca,rắc-ca
fluchthorn,phlúc-hôn
silvretta,xin-vờ-rét-ta
riccardo,ríc-các-đô
mizio,mi-zi-ô
futschol,phu-chô
jan,gian
salzburg,xan-buốc
albanese,an-ba-nê-xê
foresighting,phô-xai-tinh
competitive,com-pê-ti-típ
grants,grăn
bacillus,ba-xi-lút
polysaccarit,pô-li-xắc-ca-rít
tartus,tác-tút
memphis,mêm-phít
lemoore,lê-mu-ơ
baker,bê-cơ
chase,chê-xơ
challenger,cha-len-giơ
boscombe,bốt-com
down,đao
atlantis,át-lăn-tít
mir,mia
youtube,yu-túp
capcom,cắp-com
spektr,xpéc-tơ
johnson,giắc-xơn
soyuz,xô-yút
kelly,ken-li
scientific,xai-ên-ti-phích
altiplano,an-ti-pla-nô
meteorological,mê-tê-ô-rô-lô-gi-cần
raul,ra-un
cordero,con-đê-rô
aerosol,e-rô-xôn
seiji,xê-i-gi
kato,ca-tô
flinders,phin-đơ
cornelis,co-nê-lít
drebbel,đrép-ben
sonar,xô-na
trieste,tri-ét-tê
pound,paun
jacques,giắc
piccard,píc-cát
census,xen-xút
cytarabine,xi-ta-ra-bin
ziconotide,zi-cô-nô-tait
kent,ken
wozniakiewicz,vô-ni-a-kê-vích
ginneken,ghin-nê-kần
canterbury,can-tơ-bơ-ri
rochester,rô-chết-tơ
xiv,xíp
argonne,ác-gôn
meissner,mê-ix-nơ
awana,a-oa-na
apatite,a-pa-tait
hervey,hơ-vây
clifton,clíp-tơn
sandy,xan-đi
barry,ba-ri
govern,ga-vơn
spirit,xpi-rít
yachts,yắt
candela,can-đê-la
equipmake,ê-quíp-mếch
lone,lôn
galactose,ga-lắc-tô
alpha-gal,an-pha-gan
gelatin,giê-la-tin
amblyomma,am-bli-ôm-ma
americanum,a-mê-ri-ca-num
ehrlichiosis,ơ-lích-chi-ô-xít
mars,mát
fregat,phờ-rê-gát
baikonur,bai-cô-nua
darmstadt,đam-xtát
gladis,gla-đít
blanca,blan-ca
lamari,la-ma-ri
clara,cla-ra
dalila,đa-li-la
filabres,phi-la-brê
tarik,ta-rích
herbille,hơ-bi-yê
peque,pê-quê
estrela,ết-trê-la
isa,i-xa
gladiator,gla-đi-ê-tơ
coordinator,cô-oóc-đi-nê-tơ
study,xtu-đi
marine,ma-rin
mammals,mam-mần
friendship,phờ-ren-xíp
orcas,oóc-ca
carbonate,các-bo-nét
xinjiang,tân-cương
kashmir,ca-sơ-mia
monthly,măn-thờ-li
notices,nô-ti-xê
astronomical,át-trô-nô-mi-cần
venner,ven-nơ
gaia,gai-a
ppm,pi-pi-em
elaine,ê-lên
klerk,clơ-cơ
sweni,xu-ê-ni
kruger,cru-giơ
death,đết
roll,rôn
pardus,pát-đút
landspace,lan-xpê-xơ
gobi,gô-bi
starship,xta-xíp
glenn,gờ-len
neutron,niu-trôn
launch,loong
vulcan,văn-cần
centaur,xen-ta
relativity,rê-la-ti-vi-ti
terran,tê-ran
meysam,mây-xam
chorsi,cho-xi
nguyen,nguyễn
glycine,glai-xin
amino,a-mi-nô
nanomet,na-nô-mét
polyme,pô-li-me
biomaterials,bai-ô-ma-tê-ri-ần
gout,gao
liposome,li-pô-xôm
phospholipid,phốt-phô-li-pít
stefaan,xtê-phan
mey,mê
webb,oép
